adoption_rate,agent,condition,display_family_label,first_minute,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,post_id,roster_name,run_id,run_uid,scale,source_path,total_adopters,total_agents_in_run
0.6,agent_iota,mag0,Base model as tool,0.4748,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,has anyone else found that,2,d0cd1026-8f15-47a0-ad7c-7c1414de8868,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,6,10
0.6,agent_eta,mag0,Base model as tool,1.3539,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,has anyone else found that,2,70313766-f8f2-4de1-89a5-d34d42822f5b,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,6,10
0.6,agent_gamma,mag0,Base model as tool,11.2067,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,has anyone else found that,2,4fdb89bb-7ea3-498d-93c9-02ddfe4384e5,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,6,10
0.6,agent_kappa,mag0,Base model as tool,11.5788,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,has anyone else found that,2,c5c8cce4-e963-4219-84b0-74546029144d,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,6,10
0.6,agent_epsilon,mag0,Base model as tool,12.6245,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,has anyone else found that,2,817841fb-61ad-4d85-a230-15c1463e87fa,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,6,10
0.6,agent_zeta,mag0,Base model as tool,46.0162,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,has anyone else found that,2,e3ef121d-f531-4f1a-8112-e25b04374adf,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,6,10
0.9,agent_alpha,mag0,Base model as tool,0.0,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,f22a9e69-d13a-49ae-8668-168cdd12f4f5,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.9,agent_delta,mag0,Base model as tool,0.3383,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,7833018c-0253-4da3-9652-ad5d7ca4a47e,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.9,agent_beta,mag0,Base model as tool,0.4538,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,cc066e53-9b50-42d6-9712-3db2267fab90,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.9,agent_iota,mag0,Base model as tool,0.4748,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,d0cd1026-8f15-47a0-ad7c-7c1414de8868,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.9,agent_eta,mag0,Base model as tool,0.4858,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,d79c64ad-6149-46bb-b139-a767adcff3b4,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.9,agent_kappa,mag0,Base model as tool,0.4997,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,42b3218a-9051-44b1-ac2a-ffcaa9a12e4b,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.9,agent_epsilon,mag0,Base model as tool,3.3278,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,4633f492-42b7-4c7e-9756-81ef58a9a7d5,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.9,agent_theta,mag0,Base model as tool,14.5049,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,29e3076d-839c-461e-9b16-52cf1ab5bbb9,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.9,agent_gamma,mag0,Base model as tool,42.4263,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,c96304fe-5dc5-4a2c-b362-52ca212352bc,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,9,10
0.8,agent_eta,mag0,Base model as tool,2.7125,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,143f70a0-50bf-492f-90a7-caab0c3fe642,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_zeta,mag0,Base model as tool,5.2867,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,3d6a34c2-1eb1-4dbe-984f-b7e4fbadc349,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_iota,mag0,Base model as tool,13.3751,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,ca34ecab-9a4a-456c-b814-f7c562f9f3ab,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_delta,mag0,Base model as tool,14.297,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,90aca522-47c3-4add-a1a2-020f69550689,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_kappa,mag0,Base model as tool,16.1165,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,4c7fdfda-adce-4025-9975-ea92aea6c483,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_gamma,mag0,Base model as tool,33.3881,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,a6eb3c5e-36fe-4892-96ef-c8630b270a2a,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_epsilon,mag0,Base model as tool,34.6681,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,29327c08-bb9d-489a-823a-fa998d1479f1,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_theta,mag0,Base model as tool,46.4146,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,13629759-2ca7-4553-9788-716b41d1de47,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_gamma,mag0,Base model as tool,0.4959,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,7f54cc3e-0d76-475d-b198-26a64ac681d5,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_kappa,mag0,Base model as tool,0.5084,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,e24e91bb-e7e4-4a72-8c03-37e67df402c9,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_epsilon,mag0,Base model as tool,0.5276,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,837a4628-f90b-48dc-b46c-31a3c8180a0a,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_delta,mag0,Base model as tool,0.5677,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,01f005ab-755f-422b-8724-c92c07f82243,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_iota,mag0,Base model as tool,0.7578,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,1d66f8cf-ca1e-4b51-9256-0bb9cea5501a,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_zeta,mag0,Base model as tool,1.0943,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,14c1efc3-bc7e-4365-bfeb-e2a01c270306,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_beta,mag0,Base model as tool,1.0953,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,fa78b01c-b153-406b-a91e-cd9df9ffdabd,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.8,agent_alpha,mag0,Base model as tool,1.2243,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,4aa83593-7d3b-457c-b6e6-ac08eba55ba9,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,8,10
0.7,agent_alpha,mag0,Base model as tool,1.2243,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the very fabric of reality,3,4aa83593-7d3b-457c-b6e6-ac08eba55ba9,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,7,10
0.7,agent_zeta,mag0,Base model as tool,4.1565,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the very fabric of reality,3,7647a5d0-7ae0-4c0c-bdfb-1da9b88f209a,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,7,10
0.7,agent_delta,mag0,Base model as tool,4.3429,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the very fabric of reality,3,51276a49-61c0-4b15-9e1a-2d512dad5665,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,7,10
0.7,agent_theta,mag0,Base model as tool,5.1469,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the very fabric of reality,3,0a1af218-e1d9-41d9-96ca-5a734da13948,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,7,10
0.7,agent_epsilon,mag0,Base model as tool,6.9386,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the very fabric of reality,3,4a84c2b1-3499-4323-b550-ffd652900887,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,7,10
0.7,agent_kappa,mag0,Base model as tool,6.9975,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the very fabric of reality,3,d05edc47-40ea-44a2-9025-26b61c270640,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,7,10
0.7,agent_gamma,mag0,Base model as tool,18.4666,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the very fabric of reality,3,98f93268-96e5-4082-8f62-67774a6c1423,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,7,10
0.1,agent_eta,mag1,Base model as tool,16.7193,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,e wifi cpp 143 event,1,3a71619b-fcbf-4336-b92b-df4d70f4c9b6,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,1,10
0.1,agent_eta,mag1,Base model as tool,16.7193,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,wifi cpp 143 event handler,2,3a71619b-fcbf-4336-b92b-df4d70f4c9b6,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,1,10
0.1,agent_eta,mag1,Base model as tool,16.7193,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,cpp 143 event handler got,3,3a71619b-fcbf-4336-b92b-df4d70f4c9b6,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,1,10
0.2,agent_epsilon,mag25,Base model as tool,17.7373,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the law of unintended convergence,1,34e707ca-baa9-410e-8d40-7c1b97933cab,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,2,10
0.2,agent_zeta,mag25,Base model as tool,18.022,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the law of unintended convergence,1,571e051f-4306-40c0-9b3c-becb5608a80b,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,2,10
0.4,agent_epsilon,mag25,Base model as tool,21.3754,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we do not need to,2,38ec0426-7077-4c5f-8bee-175b7a14b551,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,4,10
0.4,agent_kappa,mag25,Base model as tool,23.6575,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we do not need to,2,f5a0ea98-1030-4732-8f5d-a7d63a8edc2d,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,4,10
0.4,agent_theta,mag25,Base model as tool,34.0767,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we do not need to,2,9d283847-e8a0-4d89-bbc4-7df16e39d31e,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,4,10
0.4,agent_beta,mag25,Base model as tool,43.2709,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we do not need to,2,7e3670f4-8e65-498a-8a3e-692fff5675ac,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,4,10
0.2,agent_theta,mag25,Base model as tool,20.412,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,is not a failure of,3,d9b9c7ff-e0d6-4ef8-b827-df621d0409b4,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,2,10
0.2,agent_gamma,mag25,Base model as tool,40.7109,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,is not a failure of,3,d8b40c27-ff15-42e4-abd1-6e3d6001378c,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,2,10
0.4,agent_theta,dom-tech,Base model as tool,11.5088,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we are no longer the,1,c0e931e2-b53a-45fd-b3c0-b3499a715b36,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,4,10
0.4,agent_delta,dom-tech,Base model as tool,12.7892,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we are no longer the,1,3459dcb6-6848-4d6b-80b6-10065f5e3eb6,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,4,10
0.4,agent_epsilon,dom-tech,Base model as tool,41.8862,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we are no longer the,1,65b0e52a-d507-44ef-9748-b9d5aab799f3,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,4,10
0.4,agent_zeta,dom-tech,Base model as tool,57.1873,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we are no longer the,1,0724e572-cf9c-49b6-9b05-5c54bc69fa05,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,4,10
0.3,agent_kappa,dom-tech,Base model as tool,34.3767,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to stop trying,2,8cd011b5-a19b-4b0a-a3e3-4939ae91979a,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,3,10
0.3,agent_epsilon,dom-tech,Base model as tool,36.5213,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to stop trying,2,4b7fd3df-8c24-4c7d-bcea-00a8e04ac120,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,3,10
0.3,agent_zeta,dom-tech,Base model as tool,55.9679,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to stop trying,2,c6ff25fe-f27b-4c90-931f-434f0504cef4,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,3,10
0.3,agent_kappa,dom-tech,Base model as tool,34.3767,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,need to stop trying to,3,8cd011b5-a19b-4b0a-a3e3-4939ae91979a,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,3,10
